"","ad1","ad2","ad3","egg1","egg2","juv1","juv2","met1","met2","met3","nej_1h1","nej_1h23","nej_24h1","nej_24h2","nej_3h1","nej_3h2"
"rnd-1_family-14#Unknown",1236.91804104086,1967.53307763471,2586.66322024595,2247.8852627034,4395.76497652619,1367.07186138883,1890.75999607565,2111.31191503212,2889.44564626005,1974.81129588466,3201.4328823148,1908.22928088578,2561.78632204161,2710.64395039309,2745.15133643345,1634.00935967902
"rnd-1_family-140#Unknown",37.3868168784955,114.274922686885,184.03795646652,290.063131639698,97.6533960310899,185.42397544489,208.303566549368,485.242465375892,427.792833351694,598.740741667894,711.357004657855,434.831788913395,220.548406030557,183.23112916289,126.777574649554,261.503108493816
"rnd-1_family-141#LTR/Gypsy",188.353645918396,33.0668390209409,19.9697891468409,42.3275892412008,23.5573325292427,58.5229001053013,15.3609089947402,67.9116801203775,46.7758240883871,85.6347835409737,39.2517265332981,79.8745993555246,39.39382130145,53.2975789220659,36.4766068421953,43.6277905040862
"rnd-1_family-142#Unknown",87.9229157164068,134.877223510911,155.405473382457,92.9227729007294,130.480931020985,46.5128504445287,154.702710795086,69.1751713885491,81.5459117683626,45.9283756221901,115.367619744566,51.7675496729721,86.0852013955067,100.745297364422,80.8075946308117,66.3859947661447
"rnd-1_family-143#LTR/Gypsy",10.3511668797238,24.7678107230312,11.9757051229504,35.3124917000918,16.2299242849473,27.3366935470296,22.1416304589789,2.51751526338606,2.34779270361705,2.07989285552215,0,0.699407651123773,4.77516444694445,1.59756362649881,10.8630502196122,2.89192621847909
"rnd-1_family-144#LINE/CR1",44.0334892817653,133.523561094942,138.105891453382,91.7404639382586,45.399216701492,133.888709167284,47.1798044949073,30.1625857355979,21.8482303195848,28.4250618911112,27.7901032775381,26.148483479993,31.7401041483628,27.7101395659128,16.1773498956646,19.8586235814978
"rnd-1_family-145#LINE/CR1",100.455597374956,100.196153459968,98.1490153703617,157.295315054608,98.9564179001427,144.455206406264,112.192210803769,81.7798916946563,41.6395156704849,72.8348005889104,48.1479074847996,67.5587131945413,48.4016936160471,77.1730264865292,91.9149706320412,146.721945016465
"rnd-1_family-146#Unknown",6.20079052479861,11.4379243276243,6.53800282383053,15.228194011079,7.68951744916045,53.69809928625,30.0514704501502,12.0382578966635,4.22431994267431,10.792126809995,8.95216340823197,8.05157484077474,7.32293270478699,7.74844087723986,10.0361220768764,19.3799629539621
"rnd-1_family-147#LINE/RTE-BovB",303.804044754346,144.439689830217,91.8380553801614,195.720552643642,156.538773954204,167.991364565467,166.476034263874,41.2483514107791,52.8735401147746,66.8642734159271,32.8382532400289,68.8830389760779,51.5805924655509,40.8064022520773,48.8463489850611,43.030543481251
"rnd-1_family-148#LINE/Rex-Babar",351.409594647146,138.884170983955,152.743339965811,356.773326786811,290.965276116731,178.90474525209,173.415725670211,410.503616238512,361.584620256521,395.329755097749,535.20439828581,433.212480052503,418.335111568541,423.499073926986,455.818259642074,365.027370446142
"rnd-1_family-149#LTR/Pao",2337.31028879699,690.691959496505,974.308782720617,2663.06421621666,1331.53404266,1288.11303652955,1366.36462681625,1458.27109529837,1104.72767673596,1577.09550384774,1429.18260346534,1648.59433537932,726.501914299011,677.151379215614,628.135819515404,715.694866480104
"rnd-1_family-15#LINE/CR1",575.408852452509,496.876074833186,584.313060111248,997.749903901534,617.658505990539,963.792764426361,556.119872605937,1066.68516263532,1126.96312105699,1266.07574340549,1079.35068171547,1372.57781293003,968.961087361704,915.1826030932,1155.79581738969,1008.2167828012
"rnd-1_family-150#LTR/Gypsy",40.9253191986245,59.9209802913015,42.132038903714,65.6037375097081,48.2293013891221,69.6396680535931,47.1129633423718,14.0697694480165,13.0367978252233,19.1420056751505,4.03176136097187,8.52965016410909,3.64014860864246,1.82877854548623,13.0295232989903,16.9833346707473
"rnd-1_family-151#Unknown",126.376221948937,80.6885768231394,57.2037347103383,67.7677696464077,126.993998351954,152.449264527684,163.509802278718,150.443134677168,129.574840473275,149.160576374482,120.745467494426,151.472815507029,152.126168572754,148.557814910451,57.4600734744579,84.1127951055426
"rnd-1_family-152#Unknown",1046.18026511051,925.724688706407,1621.19538550944,1235.87503353878,1466.15347735972,734.740088688379,944.37490215051,840.83184830959,1025.06418798442,747.707314129054,1206.85416791535,905.51616572321,846.63141816828,972.546296289938,1725.94389573141,1099.25786558738
"rnd-1_family-153#Unknown",0,129.700724154941,192.878942094964,0,57.6891102744535,11.3956917122222,23.9692526602656,27.1537621179574,0,27.4678465927622,0,11.8269576418881,0,0,0,14.7125194572179
"rnd-1_family-154#Unknown",777.531551431236,3070.57246779024,5106.45339451561,4587.9922198573,11963.3194961372,922.564102888927,1603.76105201231,751.297899874611,1033.95004625611,755.424947590741,881.573845519375,789.892818006995,915.855420123531,625.630233342519,1349.33463142285,911.397520237757
"rnd-1_family-155#LINE/Penelope",110.677959793748,158.197944890812,347.406246926417,259.538859055963,496.650530648728,113.299805299578,144.227587691951,162.810295234742,148.004898412256,182.756749261559,138.7834468556,167.317220498851,104.942668334127,95.4927258581746,178.212570528726,144.531994345742
"rnd-1_family-156#LINE/CR1",684.419951923106,605.465237730825,410.130870591234,400.876443057924,565.446090837745,435.94385969518,316.617571839134,573.724671259186,564.855513342954,657.153903772311,917.657068014814,585.118808507145,2524.49936202426,1831.02921724879,846.932944619934,675.030860304609
"rnd-1_family-157#Unknown",113.524668617468,78.9899049235576,85.3910254235578,997.115903208314,1209.14089335711,26.8832107763693,31.9164966470031,71.8406894677256,87.6996492039842,48.9882319072701,95.3510002639269,45.8975280812697,60.903383315924,103.078446862421,51.8549221270673,39.4052532088539
"rnd-1_family-158#LTR/Gypsy",179.416226527235,35.4372651567547,38.0638108157505,38.2805845227025,44.2094555310967,36.0349534632062,39.6440569087632,24.8346151437278,23.3901693253677,19.6752004340205,36.775982794265,21.322619740827,28.1359572700634,26.618836413832,24.9845866940734,30.3786698941924
"rnd-1_family-159#LINE/RTE-BovB",56.1525790290195,37.823925716844,26.2252705174162,35.5862842763313,70.4208831885063,52.872139188575,31.2017143423164,12.6430349625864,22.9328017074928,24.7703731055912,21.2231293333669,39.0920390429159,19.4940392954809,15.3434671849485,14.4734279301707,33.6684389561785
"rnd-1_family-16#LINE/RTE-BovB",1614.25617393799,465.757929258158,338.715259068911,1025.40163648648,753.715081407543,778.979559171307,532.278444489819,976.32935313633,763.511018645729,1005.52679313344,956.412010948394,1124.20877194418,731.129926293058,745.292325997191,436.148589745774,616.413003928288
"rnd-1_family-160#Unknown",2607.38846127592,2894.53754101519,2653.03437447983,1494.5606051163,1474.41511717604,2476.88941917167,2854.25232188021,1260.37782927239,1492.04687202361,1224.47649561985,1763.02618203056,1796.13253024189,1661.47285590414,1994.08362033105,2943.66060050294,2129.37414160584
"rnd-1_family-161#LINE/RTE-BovB",197.842901115312,363.15305576763,303.740956765229,521.372678706397,617.928675828857,695.955013183777,506.660232357411,347.645348981549,220.966720892622,498.850888688359,244.577568868076,325.009285572646,340.596911616348,144.449806891743,169.01139462353,231.039092532124
"rnd-1_family-162#LINE/CR1",44.038592468286,125.535545637539,47.3128526831957,34.3815699343004,20.0680629401551,105.441012285823,166.657635445409,37.5574208655388,21.7044771805072,31.1338900193201,38.1159372270007,28.9661376403876,31.1987220210844,34.7036241459085,21.8531066255023,16.1637776079215
"rnd-1_family-163#Unknown",734.087468841605,740.424637852124,564.953304149691,1234.53055426587,914.366925879189,1295.99907830289,1141.13719443784,1517.46554830294,994.760003060746,1586.31335406531,1271.1279420692,1584.08757097186,1087.89533788137,1105.43334659408,942.931686406215,1444.82633165604
"rnd-1_family-164#LTR/Pao",47.4686854507461,62.281219021184,63.3581728831679,55.1893548480093,37.739521764999,36.0196188718102,66.7046579998936,4.32113874848205,22.616973988625,30.6785206813412,14.7697482164301,31.7028369830907,26.0617581446586,25.9994191930271,17.0708029995154,24.5033370499081
"rnd-1_family-165#LINE",21.2905116505933,48.2450501753437,50.2647908268597,81.3312577925392,36.6269236445566,57.6869140089808,56.8170944407087,13.2931393309017,17.2626942983286,21.8991341686171,11.7702522669786,20.2797687423003,16.6131982134193,17.9304064815902,16.2888516342564,18.4389547925424
"rnd-1_family-166#DNA/hAT-Ac",139.719190491775,53.5479009882535,40.6131959007244,64.1741426853647,95.0086523562973,148.414741613565,127.904073075973,129.073762996905,207.248582121097,162.924375037359,154.969007103882,166.69193958278,223.233218130577,220.405339753359,173.286209870619,257.376347648852
"rnd-1_family-167#Unknown",273.013205538177,194.45841191731,132.365623264043,265.675645566126,118.177689928562,390.648382847133,256.730878039185,663.264889512314,394.658660692167,437.661529248413,180.010665598099,231.476878078805,34.7331438453847,135.84559811317,36.4387406807537,108.830895327957
"rnd-1_family-168#Unknown",51.7914647216945,65.8861344430219,137.334807027413,70.643570800702,25.0802552135695,86.474504633293,141.872383384506,88.6064416034602,22.9660033655827,47.2713245007386,17.8871147294743,11.2397342858291,18.1441883294099,0,17.1988612092556,7.70781594422857
"rnd-1_family-169#LINE/RTE-BovB",425.591258487952,550.510677463011,335.315896531038,594.382934173699,543.039608916502,722.904801897467,594.736478913901,451.391403544685,483.329491887265,564.752320929409,384.062991073982,541.589804481677,225.598135050872,309.458264811703,312.547232815857,344.099569404305
"rnd-1_family-17#Simple_repeat",1477.8101901842,632.445967695025,1492.7546496229,994.714497424455,2154.95209789372,2818.40221055764,1324.43926259316,8154.24738691239,10708.6795961566,6314.31800517217,12324.6252635601,7101.13847691637,5595.01025093468,5651.50706690332,9675.60089201142,6063.7988831593
"rnd-1_family-170#LINE/Penelope",278.479212981223,312.213830215709,377.691366567097,290.545679045633,578.89177593141,370.726067295071,403.740858868615,727.621652446144,764.115689722727,629.401769752396,690.104254611665,619.226648877265,832.821687027046,843.469737520178,612.194630656532,630.15748731628
"rnd-1_family-171#Unknown",104.102614094618,222.076083478235,175.629193798064,88.9692366500191,200.470667005003,156.691317701981,225.125520668066,132.086139255451,110.806573818981,117.486457358588,145.25767435181,160.8352665915,63.7879400093928,66.7978393467322,151.077006159378,91.5005140129146
"rnd-1_family-172#LINE/CR1",131.521026333687,247.335422645959,373.092931114401,268.336156861149,273.102978263623,269.187243154171,258.60969218709,460.350918720575,318.778364345476,294.060072866597,394.191570208505,306.074568028357,291.846436617677,316.801263277275,332.496946056547,177.994948162458
"rnd-1_family-173#LINE/Penelope",13.1125610892612,13.913261991257,13.3684011723256,10.7071124205948,13.4133110919297,18.5399545649432,17.0829775837627,47.3796512416187,47.6946686694792,52.0246181994737,38.0184371074232,52.9514401420783,19.842626249654,19.0451863675686,25.8987184693927,24.7029943009077
"rnd-1_family-174#LTR/Gypsy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-1_family-175#Unknown",92.6395844168548,173.090035197221,343.453414625751,395.4742811644,152.793951567783,143.883571016142,236.377457819383,112.924389165071,94.3099295791922,82.1500961452328,37.9476200235458,121.227760568139,151.075766166246,150.414722964608,42.5688825867605,159.053940185961
"rnd-1_family-176#Unknown",164.841877388335,204.268149015013,230.962039696866,162.478704396132,158.596910183871,376.251781020038,264.361020288492,495.22785712576,498.307687925948,465.673393228393,467.304672683508,535.513433787186,549.124834612632,548.36652481443,614.198832224443,837.758898611687
"rnd-1_family-177#Unknown",369.349176248171,494.165634766289,614.842104371952,426.325058660226,602.684590760981,258.149905857808,619.18427569579,603.748779466801,468.331070231719,387.576447293362,220.181364628034,422.99828802929,735.617822108877,611.11119160408,349.153231934093,650.119869251185
"rnd-1_family-178#Unknown",77.4120435639427,331.286408707569,269.555797262572,124.697584657955,179.221907045046,197.547273927932,366.939801281091,90.652616128806,178.564021155779,125.606102412095,122.378603866898,117.307045468691,144.255247790475,168.830535399296,112.922439289997,108.656767571459
"rnd-1_family-179#Unknown",821.775298098623,644.440224044996,1199.18343784622,774.424200794347,995.045019467259,557.902330858429,496.673935084743,750.922603033181,963.059923282025,846.769823749859,886.98887685046,783.715410184666,841.493798713319,772.980114936521,950.426059048486,840.26791050613
"rnd-1_family-18#SINE/tRNA-Core-RTE",745.728369908165,1045.41054910684,1478.46736835883,1320.91806633553,1466.3624349583,1078.426650415,1401.02583207894,1623.8707566825,1522.69542629619,1680.4709315237,1319.34412061743,1625.47308884426,1558.64832088969,1475.17262567971,1348.04353561227,1241.01256300495
"rnd-1_family-180#LINE/Penelope",320.741600417871,289.502817821174,352.497007709219,191.149571449923,295.93153778258,349.831760624154,557.35775020587,477.686385590907,421.942191857937,401.05108719238,589.964560691994,440.026643583558,557.259864634505,513.642741007968,392.305342441147,446.4022110447
"rnd-1_family-181#LINE/CR1",10.2109895514094,4.70871963786054,4.26647099949674,9.78923525833474,2.3860626692966,4.85941519422081,5.47294434277683,17.7048118901891,17.5393054526123,21.6099611551089,17.2978894386204,22.6432143499958,15.6753520614564,11.4511116799463,6.00849306657415,11.4385926938775
"rnd-1_family-182#Unknown",1049.14231111642,331.89882447849,341.729565442716,97.3882780200906,236.781186353596,194.462346202868,111.92662010859,193.164139468316,159.885881052881,189.578240652117,402.946501174861,385.138939283898,561.902916281535,208.510940890262,104.359104449019,132.588438108119
"rnd-1_family-183#Unknown",688.537811409472,1162.4717892275,4755.64333443254,372.931501036476,753.756632155036,561.540206260361,557.872150653304,465.906589600656,358.479545642842,320.240832023632,339.688431443874,312.211819840622,377.155712629795,369.53057753777,162.104501786729,262.649710899249
"rnd-1_family-184#Unknown",372.271960436369,283.538704844027,401.475947142004,226.497958342448,318.96310652573,384.538680438964,275.899747595591,549.520780206591,530.131941419403,654.054324393859,458.137799919057,654.940434277674,552.510162970134,441.572208186353,305.202023846557,426.058198397006
"rnd-1_family-185#Unknown",88.9165300722861,162.289071182266,53.7986052157743,127.091013794643,144.358104447571,206.371799790773,183.275906692366,56.8808740222749,113.138488080839,67.6369424338333,115.776544943321,21.3764620711704,37.1274879673615,74.4035278093333,123.500098669942,72.2841241778808
"rnd-1_family-186#Unknown",52.1619424013791,154.931612358413,127.63305362238,98.5866010121448,68.5403329204684,148.515039319347,109.851124036117,130.41478553539,86.4107038610494,132.875481208793,81.1640640370715,125.707700795713,170.658827575091,141.179618549297,44.7357534252418,81.8764705716892
"rnd-1_family-187#LINE/CR1",57.529126837843,39.8564149593821,58.8095802749042,72.7345785718681,31.8260143208342,36.4126443767945,78.0022416137218,74.1902013712849,96.276436339659,95.4297415084997,79.4354686013073,111.110742945202,59.101164610574,18.4554320259723,42.4895157843574,48.5084460633897
"rnd-1_family-188#LINE/CR1",8.87843808125963,23.6933923631345,11.6992607914107,32.1206717650585,39.8760270040896,27.2012652410577,30.6960585803873,47.5361851132227,35.3260841616618,34.2837048798645,33.1764106930249,35.1174773214047,36.1525915684203,30.9094913333124,41.475662723758,39.8474929673304
"rnd-1_family-189#LINE/Rex-Babar",521.654236050856,287.318047126677,186.377609028993,699.389682399684,403.055164598935,343.198662849099,380.947787495357,679.113276608757,646.428928345599,668.427863018394,857.393084418063,738.817973370696,495.678255920842,488.305923078478,528.543652183767,376.767093908851
"rnd-1_family-19#LINE/CR1",132.461155022162,382.789227457426,146.814655967565,101.340905020861,60.5960481875603,373.976954610373,512.08494589694,100.4947931634,82.2675808608783,106.926694166332,101.687560214059,102.37128046616,87.4834574224145,88.8841458994878,54.2993730027868,56.3237038329175
"rnd-1_family-190#LINE/Penelope",83.74730165831,70.0603807559898,81.0658781505965,94.201842827199,82.9428408418334,170.607958951408,81.5613541247732,220.585375979856,203.732527481829,181.393075326914,195.4491000898,209.1771629883,206.048965226478,209.498838725593,219.741355411673,338.760605149783
"rnd-1_family-191#LTR/Gypsy",0,4.78591598999062,0,0,0,5.54157723247387,0,0,0,0,0,0,7.86425900266426,0,8.95302668909772,0
"rnd-1_family-192#Unknown",1189.06835452167,4261.6451693088,4031.19400478002,2573.63393691309,3573.77262768669,2297.77963277764,2615.78803238631,3857.76948882901,32158.6951111246,6950.2953432144,2635.15661939049,6781.31862687862,1749.81863250335,2031.05980878717,6196.96893696937,1744.08510767042
"rnd-1_family-193#Unknown",116.510975362076,155.840675230291,218.218822597778,202.02270502403,159.006004030133,81.3019535795113,137.00803168765,61.4088755120067,48.68575868336,62.5269601256922,49.5009429935723,67.7031250336468,59.7558641998721,84.4581228893508,93.1072785421052,51.3321305275801
"rnd-1_family-194#Unknown",74.7798854520527,157.309319625297,88.1954422804179,152.823911398004,241.071299846732,137.442119833306,237.969098432158,224.193324434347,155.132475391634,212.521261325736,140.160090522042,189.973892687627,224.04915439525,183.775597554684,178.798904766085,229.739545579017
"rnd-1_family-195#LINE/L2",1226.08968360241,286.744960032083,226.394944441184,316.592056894963,319.772452012075,647.956038247185,287.915908579412,474.982522645744,346.826081781929,521.574177182303,577.936719090936,689.931005208293,688.341464981283,654.666869914487,461.518994901811,444.554888975011
"rnd-1_family-196#Unknown",7959.93993353429,3794.24453487069,8152.44217828811,9388.23560749091,6436.77461821089,5106.61890818081,3168.87506681779,9936.01911042998,11515.6960302197,9759.5204842921,13973.1540682515,12759.853666926,16780.4751314428,16476.0478001736,14413.3641327089,11390.1124393833
"rnd-1_family-197#Unknown",234.250111615565,310.0561913278,517.504841060251,1388.89474171961,3014.0928938973,317.750673283562,412.315171697429,184.601339436568,365.623060929373,286.837964998091,237.297894673869,288.170967910707,332.476329142513,263.240461712197,326.997937384069,263.592357561808
"rnd-1_family-198#Unknown",672.026090779969,266.734339387168,229.880373191648,285.200474704918,421.506769443867,294.04991764679,385.259924180127,335.147328491943,699.275327973974,508.186288774522,411.339497383382,557.171846499204,704.89857426797,731.05173672915,614.065773733223,821.410261927652
"rnd-1_family-199#LINE/CR1",51.6207455287972,530.300396434834,311.474536476703,119.630759635357,63.1069118011647,280.580597870915,189.604597272926,112.01629099946,94.8683971951837,147.248680584472,90.5116085975908,138.040109505467,84.2980735263623,82.1692145912911,75.1585245507382,116.154989748065
"rnd-1_family-2#Unknown",2406.54265064293,3137.13033305625,3296.94147183734,3450.24130409879,3596.82960955345,4144.52203492703,4030.42419876797,5019.66200684059,4410.63971950461,4527.75681655072,3684.91972730835,4127.19884145249,4603.02767149909,4069.98285325796,4135.26754816579,4829.58809175489
"rnd-1_family-20#LTR/Pao",456.841602023949,144.194860534078,95.1797218251636,225.147407558921,163.620138953738,185.184925351305,126.481038749814,457.311352399357,251.209664679854,316.98793723934,241.428719215165,333.490684687558,411.299898784842,408.455663274219,224.667896162655,357.544394957237
"rnd-1_family-200#LTR/Gypsy",194.88206264527,44.6384674107004,41.4836369836505,39.0857937803609,21.8716154154319,18.4800504223728,80.4266569831322,30.2510949609408,4.84858767249252,0,7.21590030064403,16.6814968518259,32.671363659822,32.5931846317144,52.8158528133569,15.1355993694812
"rnd-1_family-201#Unknown",63.9450214830617,139.454924215761,109.502969929066,131.886713339974,284.027430925479,279.990789703254,191.692013027089,438.884192140768,188.279553200171,282.037920739108,383.765362710529,195.531326489482,59.1715256348608,86.9010877329537,91.0487572206404,203.472634532626
"rnd-1_family-202#Unknown",525.105513637455,476.167738216422,719.529518909657,601.380156995366,296.325528661293,1201.34071267571,672.686939387187,1380.68044794281,1641.6756330267,1691.37224036292,1413.60117256466,1386.95499354175,811.163794788977,1033.12102105028,662.706523594965,776.944491814746
"rnd-1_family-203#Unknown",25324.3024426191,1486.70126367318,1606.7152945139,1640.94432244022,1878.59893534582,1905.40065325034,2028.74057751161,2315.34032335406,2935.54497324889,2429.8427853133,3198.21255695642,2760.28024134825,2717.12516142479,2541.4749239436,3011.47204775343,2176.59780115054
"rnd-1_family-204#Unknown",1888.85766154469,809.775866705949,404.972436470108,1006.62797848198,1354.2591791723,1059.73333706567,840.882681521985,2961.67350891097,2584.52803821752,3072.39043987691,3717.94728198837,3070.39447515067,2247.81629135329,2273.38879324829,1081.55259127691,1217.30896810779
"rnd-1_family-205#Unknown",591.962836467593,507.943121347858,667.119891706129,451.127621510743,372.54464456148,1088.14189091885,852.014961333527,1236.67825623487,739.059010352018,897.843951734607,1406.91314201431,637.231240808408,901.964478914598,1045.47757217036,1642.75981119984,1224.83434530182
"rnd-1_family-206#Unknown",488.81761522312,959.978749407393,1016.0520428394,2096.77903565803,2893.51782330592,692.472318259519,1086.66512868362,836.781698725736,457.101086439262,387.816881459079,408.147034914895,442.78166661629,367.674618928444,711.814440185103,409.862108222715,234.992192775759
"rnd-1_family-207#Unknown",111.513718258671,142.889454266956,230.355589365113,73.4733385931073,75.7309830469713,166.620134591189,80.878349596302,144.091454158252,103.236929502401,105.093374077723,186.981492711412,119.840581590484,137.858789145751,140.660386873346,105.826783835255,107.665259121947
"rnd-1_family-208#Unknown",1410.97214620036,1125.65496617948,1529.07963769034,856.859247844698,613.122967796667,1138.51805772812,4714.49162267112,1205.09637337381,1967.23593282553,1164.39432357476,2290.45791774985,1423.77738857943,1509.92097174151,1378.30554535831,2416.66422278441,1214.22468256652
"rnd-1_family-209#LINE/CR1",1.77342517484765,12.1233597233631,12.1373669382783,7.01759656266077,2.24775262862628,12.7096968683011,12.2325132214503,3.67434224355611,2.25057007187278,2.64646185676749,6.92715430004765,3.36144498812498,1.57022133233855,4.69366128046872,1.77211263813184,5.57569900948328
"rnd-1_family-21#Unknown",105.150644386836,308.015720425911,406.946928487604,327.985328064499,276.21587486403,751.69521190792,475.240733040061,135.510738564868,82.5617873627915,83.7794595031973,153.338550288669,86.2119244563324,171.11105356404,138.192452354495,79.5072054011665,108.251657812669
"rnd-1_family-210#Unknown",160.772975115491,304.458608798643,1711.99944809687,472.506792150144,552.716835689215,221.246164577406,250.39172303226,127.151148113277,119.460849760024,94.5108519561471,233.983955486991,142.891368489998,109.141511810031,84.7943138610143,422.332513328313,107.035108131411
"rnd-1_family-211#LINE/Penelope",31.8064579953001,25.4877346991232,26.4903160543025,56.7967439202167,40.0384527441158,90.2117284319422,114.332862304094,40.0964342261948,34.8714783256521,37.1221731247751,34.8561124488137,31.5915136608384,32.3944524471955,31.4574675948766,51.5217995407666,38.5148637644862
"rnd-1_family-212#LINE/Penelope",156.853409751579,705.205095014979,2386.66383915064,206.604315732411,308.507966956224,284.553174396938,106.95850961674,102.393212300812,75.7927358061887,72.796318473247,87.6938319116445,102.433516181827,93.0613877265523,82.0986965202031,76.0250422838152,64.1681676362357
"rnd-1_family-213#Unknown",802.990926017218,2749.42578426647,2493.34916645345,3030.72741137196,3460.93441799329,1398.07218251924,2341.44677017626,1485.7659907616,2292.56278584713,1277.84611225245,1132.05482667409,1915.64164689712,1159.31692303658,1424.25054527869,1287.78949148263,612.32977033821
"rnd-1_family-214#LINE/CR1",38.6161438133638,24.8501145440831,26.9709311470962,43.8493603994679,27.5263712386529,40.2300696919167,36.594476769376,19.4274754138349,6.41828419772372,19.1883084776025,15.1599118273409,19.6355016604566,19.8731447803022,22.04152557989,14.0861266266103,28.297418857725
"rnd-1_family-215#LINE/CR1",4.27900401490454,20.7495713635628,15.7544724647176,12.2097135447592,8.59997902144043,46.7740704396387,30.7379521368971,22.5465765399713,12.9628668447741,24.4283119963457,20.0548704500107,20.0360618751231,16.1119422785162,16.8871673333013,18.6058584298219,30.4506935302807
"rnd-1_family-216#Unknown",188.91288332538,199.856883146919,378.758579730333,126.692122905005,310.730845206026,134.089921551969,218.63846157367,200.792945814441,320.787224164133,216.422619973704,232.597984385081,236.354066773234,303.609431598437,295.912113586369,270.071452272781,189.882590864162
"rnd-1_family-217#LINE",521.83979801452,506.088545948351,429.000591552392,1138.17597325623,891.46110073228,417.198333062429,439.998933294488,1439.89301248797,1822.29231603141,1501.45467533971,2455.25894312706,1608.65780720643,2195.46949850357,2187.94507747495,1196.23000675579,928.410532886181
"rnd-1_family-218#LTR/Gypsy",339.485132219209,163.644334256792,154.494951906144,156.372084367747,174.083258427882,121.189263877039,133.543184789858,146.667735960053,182.274596727826,187.053494203831,144.307892346992,188.561506917417,236.188991965031,215.814827810896,209.45236780351,181.114733352822
"rnd-1_family-219#LINE",170.713641320953,78.9195400512261,59.315879550734,77.1748210461009,58.2713985759364,95.0298227694944,59.7828422461207,17.2814577655056,23.6896934192956,27.6481495720949,19.9009385076111,31.2181663822637,18.7651346372322,14.6989267866696,12.2052414356106,14.7433389297081
"rnd-1_family-22#Unknown",15752.6624389362,15451.4789360943,15273.6641184143,12561.7545559595,10852.2938449384,11781.1110600152,14671.6091099422,11919.7590910767,11483.6706807203,11703.4073364073,11269.9365970147,7851.77844896709,17509.192705783,16694.9686829079,16092.6493751215,11902.7467598883
"rnd-1_family-220#Unknown",376.349142765181,974.039299036054,1305.70525354518,1629.53158306913,1406.57801032694,1084.89640482071,1297.65837496319,1098.62464288053,1130.08509557567,1208.79431878286,1531.49836199581,1025.42092063478,1185.04265337108,1389.84546865161,818.658521941966,1154.5357867859
"rnd-1_family-221#LINE/CR1",0,17.3011926013653,0,22.2021924894217,47.2353036677011,47.4357399005574,96.2723454433529,0,20.3302386326217,0,0,0,30.6223450833943,45.139605739742,0,13.1017885177544
"rnd-1_family-222#Unknown",37.2661969632652,19.1976326743774,18.1072627211042,16.2186586516073,17.2678490022307,58.2827219422475,40.2510569436518,55.3387823261339,44.0854667020528,58.6345968069931,50.9215768461196,65.2010258531685,79.8133580101768,83.0533690350465,36.2897842989932,78.5918354692666
"rnd-1_family-223#LINE/CR1",741.075760600933,332.491603529851,440.622559524408,530.248854940378,396.330104255503,549.181326461942,508.901500971439,694.733045748808,662.589588845361,763.603772146074,987.783062351278,829.721891034145,1024.96970244367,1239.91410358731,1184.93001984327,1089.07395634275
"rnd-1_family-224#Unknown",1699.84197358752,367.027244877395,295.248114951246,1338.3639329583,618.40223939233,2067.89807400067,337.349708814923,699.1363453518,901.857451808069,1400.42563128062,1347.82443934767,545.482217005802,2290.62083943995,1854.74335939269,1900.38126583708,1868.76205748063
"rnd-1_family-225#Unknown",169.997189539022,89.975096300661,63.9430162847538,129.054869036151,109.804798311268,202.145665451833,63.4628438884517,92.1409536105634,103.381121528701,130.740018718167,116.794155455132,119.238620394201,17.9825303308263,34.9752122038199,18.6474584702916,126.958604035781
"rnd-1_family-226#LINE/CR1",37.0085728264139,59.3520384290926,44.50268398945,28.7103012804254,7.87302103465643,49.5037866922859,56.5917836080855,12.2888922223496,9.11342540615784,7.47018785944218,8.47522493678607,3.72879910943988,11.798548344776,0,0.00667041102337389,10.1768873210299
"rnd-1_family-227#LTR/Gypsy",256.943149457856,94.8452039639724,54.6032473282629,138.987488651832,98.1815539369961,67.1148547140041,52.6610642330149,115.02371188571,86.366584187481,138.150247212834,44.2862819128227,135.187050906009,124.178135650023,125.864734565615,98.3995306556085,97.3368650886087
"rnd-1_family-228#Unknown",76.7723083813007,216.133449338541,130.025810740426,124.611020626918,67.7311933626652,173.128890885104,165.669518427433,157.843532230855,94.8620860086857,145.762589463673,120.348333145693,96.6407622368677,125.885025104704,121.802195503995,108.736472119843,124.57748551544
"rnd-1_family-229#LINE",153.155774810924,174.207709103569,99.2454508840906,120.276031399073,63.498327570277,141.33420149126,55.2893374838784,136.550813532805,192.383863245316,214.515503655785,134.628683101396,59.4409282946462,124.794429967535,121.543649535327,64.1328893801579,170.757031168076
"rnd-1_family-23#LINE/CR1",679.462512617411,865.384959563544,758.839131525161,1360.49026579253,964.093817968213,1909.40154539851,1148.86622599609,1683.91729186317,1594.07377412994,1828.11146121647,1323.3080042277,1853.83789823094,1367.1903674377,1350.46813536679,1082.11961241583,1218.42505768574
"rnd-1_family-230#Unknown",0,13.4938697749709,3.7269610391012,15.4815348015817,39.8379404388787,1.2146346909292,5.13578793317866,0,0.645244958503958,0,0,0,0,0.867274853813312,0,1.54401608437801
